target_id,gene_name,gene_type,V4,pval,qval,b,se_b,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq
MSTRG.25685.2,NA,NA,NA,2.42116854828951e-05,0.00197238766380299,1.08825964525758,0.257757723144513,4.1809936365272,0.39530977670913,0.0304114222398076,0.0196099028355524,0.0692471435211575,0.0692471435211575
MSTRG.15239.8,NA,NA,NA,2.44163424182309e-05,0.00198714180431189,1.9919610681302,0.472014349115974,3.546840206531,1.45772972400957,0.0699670830554241,0.264229235601641,0.123292551947624,0.264229235601641
MSTRG.9083.24,NA,NA,NA,2.47483047781766e-05,0.00200834872919593,1.90921229253414,0.452732932444793,6.10381029760542,1.33948800313311,0.028429925117557,0.279020737062536,0.0256112392305932,0.279020737062536
MSTRG.19441.21,NA,NA,NA,2.48116910312119e-05,0.00200981183029913,-0.80811870285606,0.191656016014575,6.90994818629794,0.232856664548886,0.0363082502305449,0.00986664124090251,0.0187897924813238,0.0187897924813238
MSTRG.27370.8,NA,NA,NA,2.48377755015225e-05,0.00200981183029913,1.76592685453553,0.418836408773595,3.44834835046101,1.0746103489591,0.126075061978088,0.0477512533821258,0.137060843993455,0.137060843993455
MSTRG.4457.2,NA,NA,NA,2.52330221469576e-05,0.00203593821236786,-0.961759122555928,0.228299646062839,5.53369979409788,0.340039057016767,0.00644427805017898,0.0717368145384476,0.0330192218277426,0.0717368145384476
MSTRG.14333.12,NA,NA,NA,2.58918647215735e-05,0.00207917005299176,-1.12522689802083,0.267472914964041,5.0953440636048,0.465690783896106,0.011528956891431,0.0957836834676108,0.040739747890233,0.0957836834676108
MSTRG.3181.13,NA,NA,NA,2.5941278313214e-05,0.00207917005299176,1.23077841461801,0.292593100139286,3.80964451820802,0.511831336587284,0.0331922913438292,0.038541064681669,0.095223792029848,0.095223792029848
MSTRG.17771.2,NA,NA,NA,2.73710734715219e-05,0.00217517560054241,0.71057228497329,0.169413635637984,5.2844276403558,0.162705406344553,0.00549056484720071,0.00854882851893002,0.0375609050629189,0.0375609050629189
MSTRG.3820.4,NA,NA,NA,2.74174931540033e-05,0.00217681483510669,-0.701362681655623,0.167233211935444,5.55443806686894,0.177953172666744,0.00927603137697588,0.0286993302492672,0.0326743893843916,0.0326743893843916
MSTRG.10303.4,NA,NA,NA,2.75849022922749e-05,0.00218599342606679,2.34745489591199,0.559912409053505,3.63658274773795,2.02936563347686,0.0557562138754495,0.4144966448427,0.112471475937484,0.4144966448427
MSTRG.5124.52,NA,NA,NA,2.90593647663293e-05,0.00227929666188094,5.72009309678597,1.36820922404773,3.50660804173127,12.0622352876927,0.624606128780008,2.18338859237392,0.128643885728251,2.18338859237392
MSTRG.1101.12,NA,NA,NA,2.96488298189649e-05,0.00231691878725109,1.38927195825065,0.332668358616095,5.62174431639498,0.711824856383668,0.0539649913965273,0.112037363839963,0.0316050444878177,0.112037363839963
MSTRG.3781.8,NA,NA,NA,2.97718986648142e-05,0.00232438384053129,4.69275603728377,1.12395847165222,1.65323083808194,7.38847081006315,0.902027162333156,0.0753266406970481,0.992896806665033,0.992896806665033
MSTRG.15370.2,NA,NA,NA,2.98939368942855e-05,0.00232850616958347,-1.39848437485675,0.335024671179099,3.71854356072865,0.694806708667773,0.0645920204726366,0.0705069103426564,0.103770274975359,0.103770274975359
MSTRG.17352.2,NA,NA,NA,2.99074693155975e-05,0.00232850616958347,3.32682658197895,0.797003182110449,5.1291054701312,4.08258941872154,0.637351329243646,0.315469779197628,0.0401832546189828,0.315469779197628
MSTRG.17116.11,NA,NA,NA,3.0949461653211e-05,0.00239636854600555,0.563992967233054,0.135368102851053,6.30205410126698,0.107419916921416,0.00379447537448997,0.0111973956191509,0.0236923095297499,0.0236923095297499
MSTRG.3164.1,NA,NA,NA,3.35663578524057e-05,0.0025730244356671,4.03610262256973,0.973067193800026,3.1842999699946,6.0232690303541,0.0262285494049733,1.39406109606981,0.188994975399611,1.39406109606981
MSTRG.23234.1,NA,NA,NA,3.39788949974176e-05,0.00259331221688555,-0.580431176995835,0.140031082963027,7.00692781430985,0.124600550403589,0.00593736121346881,0.0234756950802283,0.0181626605254402,0.0234756950802283
MSTRG.3139.8,NA,NA,NA,3.46844096139378e-05,0.00262770208095827,0.553262906662655,0.133628533309898,6.35042243740832,0.0997563533135672,0.00353337669987035,0.00637462348378532,0.0232515006719616,0.0232515006719616
MSTRG.4862.4,NA,NA,NA,3.46804627813424e-05,0.00262770208095827,1.18676059211525,0.286634212374494,4.7999592551181,0.495538851242448,0.0771841191539853,0.0140891812749274,0.0460546384013343,0.0460546384013343
